
Base graph vertices:
Vertex 0: ( 1, 45) ( 2, 32) ( 3, 40) ( 4, 7) ( 5, 3) ( 6, 10) ( 7, 46) ( 8, 5) ( 9, 50) ( 10, 5) ( 11, 9) ( 12, 10) ( 13, 26) ( 14, 6) ( 15, 11) ( 16, 31) ( 17, 7) ( 18, 24) ( 19, 32) ( 20, 3) ( 21, 22) ( 22, 41) ( 23, 5) ( 24, 27) ( 25, 47) ( 26, 30) ( 27, 44) ( 28, 4) ( 29, 47) ( 30, 10) ( 31, 48) ( 32, 10) ( 33, 21) ( 34, 21) ( 35, 6) ( 36, 19) ( 37, 26) ( 38, 40) ( 39, 32) ( 40, 39) ( 41, 18) ( 42, 25) ( 43, 43) ( 44, 18) ( 45, 20) ( 46, 37) ( 47, 41) ( 48, 37) ( 49, 15) ( 50, 6) ( 51, 17) ( 52, 48) ( 53, 41) ( 54, 50) ( 55, 39) ( 56, 21) ( 57, 1) ( 58, 49) ( 59, 34) ( 60, 35) ( 61, 34) ( 62, 27) ( 63, 1) ( 64, 48) ( 65, 2) ( 66, 18) ( 67, 17) ( 68, 23) ( 69, 16) ( 70, 44) ( 71, 9) ( 72, 42) ( 73, 12) ( 74, 47) ( 75, 35) ( 76, 19) ( 77, 32) ( 78, 14) ( 79, 6) ( 80, 47) ( 81, 17) ( 82, 3) ( 83, 26) ( 84, 19) ( 85, 15) ( 86, 3) ( 87, 35) ( 88, 5) ( 89, 41) ( 90, 5) ( 91, 28) ( 92, 47) ( 93, 17) ( 94, 39) ( 95, 22) ( 96, 40) ( 97, 35) ( 98, 47) ( 99, 43) 
Vertex 59: ( 0, 34) ( 1, 10) ( 2, 45) ( 3, 19) ( 4, 25) ( 5, 48) ( 6, 35) ( 7, 20) ( 8, 45) ( 9, 29) ( 10, 44) ( 11, 46) ( 12, 12) ( 13, 16) ( 14, 2) ( 15, 43) ( 16, 2) ( 17, 17) ( 18, 15) ( 19, 8) ( 20, 11) ( 21, 8) ( 22, 2) ( 23, 50) ( 24, 31) ( 25, 37) ( 26, 39) ( 27, 45) ( 28, 5) ( 29, 20) ( 30, 28) ( 31, 26) ( 32, 42) ( 33, 37) ( 34, 48) ( 35, 9) ( 36, 41) ( 37, 7) ( 38, 11) ( 39, 35) ( 40, 12) ( 41, 47) ( 42, 13) ( 43, 36) ( 44, 15) ( 45, 49) ( 46, 36) ( 47, 48) ( 48, 23) ( 49, 31) ( 50, 41) ( 51, 8) ( 52, 38) ( 53, 4) ( 54, 23) ( 55, 26) ( 56, 17) ( 57, 44) ( 58, 1) ( 60, 7) ( 61, 46) ( 62, 19) ( 63, 19) ( 64, 50) ( 65, 3) ( 66, 44) ( 67, 49) ( 68, 40) ( 69, 31) ( 70, 2) ( 71, 43) ( 72, 47) ( 73, 25) ( 74, 15) ( 75, 30) ( 76, 30) ( 77, 19) ( 78, 31) ( 79, 35) ( 80, 17) ( 81, 3) ( 82, 15) ( 83, 4) ( 84, 23) ( 85, 16) ( 86, 26) ( 87, 15) ( 88, 21) ( 89, 41) ( 90, 44) ( 91, 28) ( 92, 32) ( 93, 14) ( 94, 23) ( 95, 19) ( 96, 49) ( 97, 32) ( 98, 34) ( 99, 8) 
Vertex 60: ( 0, 35) ( 1, 31) ( 2, 24) ( 3, 20) ( 4, 40) ( 5, 37) ( 6, 7) ( 7, 5) ( 8, 28) ( 9, 25) ( 10, 44) ( 11, 50) ( 12, 27) ( 13, 19) ( 14, 9) ( 15, 9) ( 16, 26) ( 17, 24) ( 18, 37) ( 19, 36) ( 20, 33) ( 21, 47) ( 22, 24) ( 23, 2) ( 24, 21) ( 25, 2) ( 26, 30) ( 27, 21) ( 28, 19) ( 29, 6) ( 30, 49) ( 31, 14) ( 32, 8) ( 33, 46) ( 34, 23) ( 35, 3) ( 36, 3) ( 37, 16) ( 38, 22) ( 39, 26) ( 40, 38) ( 41, 50) ( 42, 21) ( 43, 49) ( 44, 48) ( 45, 8) ( 46, 42) ( 47, 11) ( 48, 31) ( 49, 35) ( 50, 37) ( 51, 44) ( 52, 17) ( 53, 6) ( 54, 30) ( 55, 12) ( 56, 33) ( 57, 22) ( 58, 3) ( 59, 7) ( 61, 34) ( 62, 35) ( 63, 48) ( 64, 42) ( 65, 34) ( 66, 29) ( 67, 45) ( 68, 4) ( 69, 3) ( 70, 40) ( 71, 32) ( 72, 14) ( 73, 42) ( 74, 41) ( 75, 40) ( 76, 50) ( 77, 35) ( 78, 16) ( 79, 4) ( 80, 30) ( 81, 4) ( 82, 4) ( 83, 9) ( 84, 40) ( 85, 22) ( 86, 20) ( 87, 49) ( 88, 47) ( 89, 16) ( 90, 47) ( 91, 24) ( 92, 11) ( 93, 14) ( 94, 27) ( 95, 29) ( 96, 25) ( 97, 13) ( 98, 36) ( 99, 45) 
Vertex 61: ( 0, 34) ( 1, 46) ( 2, 47) ( 3, 39) ( 4, 21) ( 5, 19) ( 6, 14) ( 7, 44) ( 8, 50) ( 9, 40) ( 10, 50) ( 11, 24) ( 12, 25) ( 13, 26) ( 14, 11) ( 15, 19) ( 16, 33) ( 17, 18) ( 18, 22) ( 19, 18) ( 20, 7) ( 21, 33) ( 22, 42) ( 23, 28) ( 24, 21) ( 25, 2) ( 26, 14) ( 27, 38) ( 28, 11) ( 29, 5) ( 30, 8) ( 31, 10) ( 32, 48) ( 33, 12) ( 34, 13) ( 35, 34) ( 36, 16) ( 37, 5) ( 38, 24) ( 39, 6) ( 40, 3) ( 41, 2) ( 42, 27) ( 43, 47) ( 44, 1) ( 45, 19) ( 46, 49) ( 47, 30) ( 48, 43) ( 49, 33) ( 50, 50) ( 51, 13) ( 52, 22) ( 53, 6) ( 54, 18) ( 55, 2) ( 56, 5) ( 57, 21) ( 58, 38) ( 59, 46) ( 60, 34) ( 62, 34) ( 63, 7) ( 64, 10) ( 65, 28) ( 66, 1) ( 67, 45) ( 68, 7) ( 69, 28) ( 70, 9) ( 71, 30) ( 72, 23) ( 73, 10) ( 74, 35) ( 75, 24) ( 76, 41) ( 77, 45) ( 78, 8) ( 79, 50) ( 80, 43) ( 81, 40) ( 82, 49) ( 83, 27) ( 84, 5) ( 85, 3) ( 86, 44) ( 87, 8) ( 88, 27) ( 89, 35) ( 90, 18) ( 91, 16) ( 92, 31) ( 93, 36) ( 94, 29) ( 95, 20) ( 96, 24) ( 97, 8) ( 98, 12) ( 99, 33) 
Vertex 62: ( 0, 27) ( 1, 29) ( 2, 26) ( 3, 18) ( 4, 49) ( 5, 8) ( 6, 17) ( 7, 11) ( 8, 48) ( 9, 15) ( 10, 18) ( 11, 5) ( 12, 6) ( 13, 26) ( 14, 48) ( 15, 39) ( 16, 44) ( 17, 19) ( 18, 11) ( 19, 32) ( 20, 7) ( 21, 7) ( 22, 10) ( 23, 50) ( 24, 35) ( 25, 2) ( 26, 34) ( 27, 11) ( 28, 44) ( 29, 20) ( 30, 48) ( 31, 32) ( 32, 11) ( 33, 25) ( 34, 23) ( 35, 23) ( 36, 24) ( 37, 32) ( 38, 32) ( 39, 17) ( 40, 5) ( 41, 44) ( 42, 30) ( 43, 18) ( 44, 40) ( 45, 25) ( 46, 40) ( 47, 42) ( 48, 15) ( 49, 22) ( 50, 2) ( 51, 31) ( 52, 8) ( 53, 41) ( 54, 40) ( 55, 9) ( 56, 49) ( 57, 20) ( 58, 29) ( 59, 19) ( 60, 35) ( 61, 34) ( 63, 15) ( 64, 45) ( 65, 45) ( 66, 22) ( 67, 2) ( 68, 11) ( 69, 32) ( 70, 1) ( 71, 43) ( 72, 22) ( 73, 10) ( 74, 13) ( 75, 42) ( 76, 18) ( 77, 47) ( 78, 50) ( 79, 34) ( 80, 28) ( 81, 36) ( 82, 2) ( 83, 41) ( 84, 49) ( 85, 45) ( 86, 9) ( 87, 27) ( 88, 41) ( 89, 33) ( 90, 2) ( 91, 18) ( 92, 44) ( 93, 33) ( 94, 47) ( 95, 10) ( 96, 16) ( 97, 22) ( 98, 14) ( 99, 37) 
Vertex 63: ( 0, 1) ( 1, 14) ( 2, 45) ( 3, 45) ( 4, 30) ( 5, 19) ( 6, 2) ( 7, 17) ( 8, 18) ( 9, 46) ( 10, 4) ( 11, 18) ( 12, 33) ( 13, 33) ( 14, 19) ( 15, 10) ( 16, 6) ( 17, 44) ( 18, 39) ( 19, 17) ( 20, 5) ( 21, 19) ( 22, 30) ( 23, 48) ( 24, 9) ( 25, 22) ( 26, 28) ( 27, 5) ( 28, 1) ( 29, 28) ( 30, 41) ( 31, 25) ( 32, 37) ( 33, 32) ( 34, 50) ( 35, 2) ( 36, 24) ( 37, 11) ( 38, 28) ( 39, 6) ( 40, 19) ( 41, 39) ( 42, 21) ( 43, 23) ( 44, 2) ( 45, 25) ( 46, 23) ( 47, 22) ( 48, 6) ( 49, 7) ( 50, 43) ( 51, 39) ( 52, 17) ( 53, 43) ( 54, 38) ( 55, 22) ( 56, 13) ( 57, 47) ( 58, 31) ( 59, 19) ( 60, 48) ( 61, 7) ( 62, 15) ( 64, 22) ( 65, 3) ( 66, 45) ( 67, 39) ( 68, 26) ( 69, 21) ( 70, 25) ( 71, 30) ( 72, 33) ( 73, 19) ( 74, 50) ( 75, 5) ( 76, 11) ( 77, 48) ( 78, 46) ( 79, 36) ( 80, 48) ( 81, 32) ( 82, 10) ( 83, 39) ( 84, 18) ( 85, 5) ( 86, 38) ( 87, 33) ( 88, 15) ( 89, 26) ( 90, 30) ( 91, 19) ( 92, 29) ( 93, 1) ( 94, 44) ( 95, 25) ( 96, 33) ( 97, 15) ( 98, 2) ( 99, 36) 
Vertex 64: ( 0, 48) ( 1, 4) ( 2, 7) ( 3, 13) ( 4, 1) ( 5, 30) ( 6, 42) ( 7, 15) ( 8, 30) ( 9, 15) ( 10, 37) ( 11, 35) ( 12, 13) ( 13, 23) ( 14, 22) ( 15, 2) ( 16, 16) ( 17, 25) ( 18, 13) ( 19, 2) ( 20, 33) ( 21, 36) ( 22, 32) ( 23, 9) ( 24, 7) ( 25, 4) ( 26, 3) ( 27, 15) ( 28, 5) ( 29, 6) ( 30, 4) ( 31, 14) ( 32, 16) ( 33, 40) ( 34, 16) ( 35, 22) ( 36, 47) ( 37, 19) ( 38, 8) ( 39, 48) ( 40, 45) ( 41, 39) ( 42, 10) ( 43, 8) ( 44, 48) ( 45, 48) ( 46, 29) ( 47, 44) ( 48, 11) ( 49, 2) ( 50, 41) ( 51, 47) ( 52, 5) ( 53, 17) ( 54, 28) ( 55, 21) ( 56, 44) ( 57, 49) ( 58, 34) ( 59, 50) ( 60, 42) ( 61, 10) ( 62, 45) ( 63, 22) ( 65, 16) ( 66, 49) ( 67, 4) ( 68, 28) ( 69, 14) ( 70, 19) ( 71, 50) ( 72, 27) ( 73, 49) ( 74, 44) ( 75, 14) ( 76, 2) ( 77, 6) ( 78, 36) ( 79, 42) ( 80, 11) ( 81, 33) ( 82, 1) ( 83, 47) ( 84, 35) ( 85, 30) ( 86, 41) ( 87, 15) ( 88, 36) ( 89, 17) ( 90, 44) ( 91, 36) ( 92, 49) ( 93, 34) ( 94, 12) ( 95, 38) ( 96, 25) ( 97, 15) ( 98, 34) ( 99, 22) 
Vertex 65: ( 0, 2) ( 1, 42) ( 2, 23) ( 3, 27) ( 4, 32) ( 5, 15) ( 6, 36) ( 7, 17) ( 8, 17) ( 9, 41) ( 10, 13) ( 11, 23) ( 12, 28) ( 13, 26) ( 14, 30) ( 15, 44) ( 16, 2) ( 17, 30) ( 18, 18) ( 19, 20) ( 20, 44) ( 21, 3) ( 22, 26) ( 23, 32) ( 24, 43) ( 25, 49) ( 26, 24) ( 27, 21) ( 28, 21) ( 29, 17) ( 30, 12) ( 31, 7) ( 32, 46) ( 33, 34) ( 34, 13) ( 35, 38) ( 36, 30) ( 37, 17) ( 38, 22) ( 39, 10) ( 40, 1) ( 41, 24) ( 42, 19) ( 43, 2) ( 44, 23) ( 45, 17) ( 46, 13) ( 47, 33) ( 48, 32) ( 49, 2) ( 50, 12) ( 51, 38) ( 52, 22) ( 53, 8) ( 54, 17) ( 55, 11) ( 56, 6) ( 57, 38) ( 58, 16) ( 59, 3) ( 60, 34) ( 61, 28) ( 62, 45) ( 63, 3) ( 64, 16) ( 66, 16) ( 67, 16) ( 68, 39) ( 69, 10) ( 70, 1) ( 71, 9) ( 72, 17) ( 73, 50) ( 74, 2) ( 75, 40) ( 76, 9) ( 77, 47) ( 78, 40) ( 79, 15) ( 80, 44) ( 81, 19) ( 82, 2) ( 83, 27) ( 84, 8) ( 85, 36) ( 86, 19) ( 87, 23) ( 88, 45) ( 89, 17) ( 90, 36) ( 91, 23) ( 92, 43) ( 93, 20) ( 94, 47) ( 95, 42) ( 96, 16) ( 97, 36) ( 98, 11) ( 99, 10) 
Vertex 66: ( 0, 18) ( 1, 39) ( 2, 13) ( 3, 3) ( 4, 6) ( 5, 18) ( 6, 24) ( 7, 30) ( 8, 24) ( 9, 49) ( 10, 3) ( 11, 49) ( 12, 6) ( 13, 28) ( 14, 23) ( 15, 9) ( 16, 3) ( 17, 18) ( 18, 5) ( 19, 28) ( 20, 39) ( 21, 38) ( 22, 45) ( 23, 12) ( 24, 10) ( 25, 14) ( 26, 6) ( 27, 7) ( 28, 37) ( 29, 20) ( 30, 34) ( 31, 46) ( 32, 29) ( 33, 30) ( 34, 39) ( 35, 26) ( 36, 23) ( 37, 9) ( 38, 5) ( 39, 47) ( 40, 49) ( 41, 17) ( 42, 48) ( 43, 40) ( 44, 25) ( 45, 25) ( 46, 33) ( 47, 30) ( 48, 36) ( 49, 48) ( 50, 33) ( 51, 22) ( 52, 1) ( 53, 27) ( 54, 11) ( 55, 47) ( 56, 17) ( 57, 38) ( 58, 47) ( 59, 44) ( 60, 29) ( 61, 1) ( 62, 22) ( 63, 45) ( 64, 49) ( 65, 16) ( 67, 47) ( 68, 38) ( 69, 38) ( 70, 11) ( 71, 11) ( 72, 48) ( 73, 39) ( 74, 11) ( 75, 8) ( 76, 19) ( 77, 32) ( 78, 21) ( 79, 25) ( 80, 12) ( 81, 9) ( 82, 5) ( 83, 23) ( 84, 15) ( 85, 27) ( 86, 3) ( 87, 12) ( 88, 35) ( 89, 17) ( 90, 24) ( 91, 5) ( 92, 38) ( 93, 41) ( 94, 25) ( 95, 31) ( 96, 6) ( 97, 23) ( 98, 39) ( 99, 31) 
Vertex 67: ( 0, 17) ( 1, 2) ( 2, 50) ( 3, 46) ( 4, 41) ( 5, 7) ( 6, 41) ( 7, 37) ( 8, 45) ( 9, 13) ( 10, 40) ( 11, 23) ( 12, 45) ( 13, 49) ( 14, 10) ( 15, 50) ( 16, 20) ( 17, 42) ( 18, 21) ( 19, 12) ( 20, 48) ( 21, 12) ( 22, 20) ( 23, 12) ( 24, 1) ( 25, 22) ( 26, 37) ( 27, 25) ( 28, 33) ( 29, 27) ( 30, 16) ( 31, 16) ( 32, 18) ( 33, 14) ( 34, 41) ( 35, 33) ( 36, 5) ( 37, 49) ( 38, 25) ( 39, 31) ( 40, 39) ( 41, 42) ( 42, 42) ( 43, 21) ( 44, 50) ( 45, 22) ( 46, 41) ( 47, 23) ( 48, 23) ( 49, 40) ( 50, 39) ( 51, 3) ( 52, 15) ( 53, 39) ( 54, 19) ( 55, 37) ( 56, 7) ( 57, 21) ( 58, 14) ( 59, 49) ( 60, 45) ( 61, 45) ( 62, 2) ( 63, 39) ( 64, 4) ( 65, 16) ( 66, 47) ( 68, 34) ( 69, 19) ( 70, 29) ( 71, 2) ( 72, 10) ( 73, 9) ( 74, 13) ( 75, 2) ( 76, 7) ( 77, 3) ( 78, 17) ( 79, 47) ( 80, 6) ( 81, 33) ( 82, 39) ( 83, 49) ( 84, 26) ( 85, 34) ( 86, 40) ( 87, 3) ( 88, 24) ( 89, 18) ( 90, 11) ( 91, 41) ( 92, 16) ( 93, 10) ( 94, 36) ( 95, 19) ( 96, 14) ( 97, 37) ( 98, 11) ( 99, 46) 
Vertex 68: ( 0, 23) ( 1, 33) ( 2, 28) ( 3, 7) ( 4, 24) ( 5, 12) ( 6, 39) ( 7, 34) ( 8, 25) ( 9, 21) ( 10, 19) ( 11, 10) ( 12, 23) ( 13, 1) ( 14, 14) ( 15, 9) ( 16, 34) ( 17, 27) ( 18, 10) ( 19, 9) ( 20, 33) ( 21, 40) ( 22, 44) ( 23, 28) ( 24, 49) ( 25, 16) ( 26, 46) ( 27, 34) ( 28, 4) ( 29, 26) ( 30, 16) ( 31, 23) ( 32, 1) ( 33, 28) ( 34, 37) ( 35, 22) ( 36, 44) ( 37, 21) ( 38, 7) ( 39, 6) ( 40, 17) ( 41, 14) ( 42, 50) ( 43, 24) ( 44, 35) ( 45, 5) ( 46, 12) ( 47, 44) ( 48, 12) ( 49, 13) ( 50, 23) ( 51, 27) ( 52, 18) ( 53, 26) ( 54, 33) ( 55, 14) ( 56, 33) ( 57, 12) ( 58, 41) ( 59, 40) ( 60, 4) ( 61, 7) ( 62, 11) ( 63, 26) ( 64, 28) ( 65, 39) ( 66, 38) ( 67, 34) ( 69, 14) ( 70, 49) ( 71, 40) ( 72, 13) ( 73, 34) ( 74, 16) ( 75, 29) ( 76, 28) ( 77, 46) ( 78, 36) ( 79, 36) ( 80, 27) ( 81, 16) ( 82, 16) ( 83, 19) ( 84, 8) ( 85, 44) ( 86, 45) ( 87, 13) ( 88, 45) ( 89, 3) ( 90, 34) ( 91, 16) ( 92, 42) ( 93, 16) ( 94, 28) ( 95, 14) ( 96, 30) ( 97, 41) ( 98, 43) ( 99, 30) 
Vertex 69: ( 0, 16) ( 1, 33) ( 2, 7) ( 3, 1) ( 4, 7) ( 5, 25) ( 6, 40) ( 7, 43) ( 8, 16) ( 9, 17) ( 10, 7) ( 11, 5) ( 12, 27) ( 13, 11) ( 14, 41) ( 15, 40) ( 16, 27) ( 17, 49) ( 18, 42) ( 19, 46) ( 20, 47) ( 21, 36) ( 22, 46) ( 23, 48) ( 24, 48) ( 25, 47) ( 26, 50) ( 27, 25) ( 28, 29) ( 29, 6) ( 30, 11) ( 31, 1) ( 32, 27) ( 33, 11) ( 34, 28) ( 35, 19) ( 36, 21) ( 37, 15) ( 38, 40) ( 39, 44) ( 40, 21) ( 41, 15) ( 42, 30) ( 43, 25) ( 44, 5) ( 45, 46) ( 46, 44) ( 47, 22) ( 48, 17) ( 49, 3) ( 50, 12) ( 51, 25) ( 52, 8) ( 53, 18) ( 54, 13) ( 55, 47) ( 56, 25) ( 57, 47) ( 58, 6) ( 59, 31) ( 60, 3) ( 61, 28) ( 62, 32) ( 63, 21) ( 64, 14) ( 65, 10) ( 66, 38) ( 67, 19) ( 68, 14) ( 70, 24) ( 71, 31) ( 72, 11) ( 73, 41) ( 74, 32) ( 75, 11) ( 76, 34) ( 77, 22) ( 78, 3) ( 79, 8) ( 80, 14) ( 81, 48) ( 82, 39) ( 83, 28) ( 84, 12) ( 85, 10) ( 86, 31) ( 87, 2) ( 88, 47) ( 89, 10) ( 90, 39) ( 91, 47) ( 92, 4) ( 93, 47) ( 94, 4) ( 95, 1) ( 96, 8) ( 97, 36) ( 98, 50) ( 99, 11) 
Vertex 70: ( 0, 44) ( 1, 14) ( 2, 4) ( 3, 3) ( 4, 4) ( 5, 4) ( 6, 16) ( 7, 2) ( 8, 1) ( 9, 46) ( 10, 26) ( 11, 39) ( 12, 19) ( 13, 5) ( 14, 12) ( 15, 35) ( 16, 33) ( 17, 41) ( 18, 31) ( 19, 7) ( 20, 18) ( 21, 18) ( 22, 18) ( 23, 45) ( 24, 30) ( 25, 19) ( 26, 2) ( 27, 26) ( 28, 2) ( 29, 34) ( 30, 29) ( 31, 5) ( 32, 10) ( 33, 37) ( 34, 13) ( 35, 24) ( 36, 11) ( 37, 27) ( 38, 42) ( 39, 28) ( 40, 4) ( 41, 11) ( 42, 34) ( 43, 5) ( 44, 34) ( 45, 35) ( 46, 5) ( 47, 39) ( 48, 24) ( 49, 20) ( 50, 32) ( 51, 46) ( 52, 17) ( 53, 39) ( 54, 30) ( 55, 11) ( 56, 45) ( 57, 39) ( 58, 20) ( 59, 2) ( 60, 40) ( 61, 9) ( 62, 1) ( 63, 25) ( 64, 19) ( 65, 1) ( 66, 11) ( 67, 29) ( 68, 49) ( 69, 24) ( 71, 22) ( 72, 7) ( 73, 17) ( 74, 10) ( 75, 40) ( 76, 29) ( 77, 18) ( 78, 48) ( 79, 45) ( 80, 34) ( 81, 27) ( 82, 49) ( 83, 19) ( 84, 8) ( 85, 46) ( 86, 28) ( 87, 32) ( 88, 24) ( 89, 7) ( 90, 49) ( 91, 47) ( 92, 50) ( 93, 11) ( 94, 16) ( 95, 7) ( 96, 30) ( 97, 50) ( 98, 25) ( 99, 9) 
Vertex 71: ( 0, 9) ( 1, 5) ( 2, 37) ( 3, 16) ( 4, 10) ( 5, 13) ( 6, 16) ( 7, 31) ( 8, 26) ( 9, 23) ( 10, 35) ( 11, 11) ( 12, 32) ( 13, 38) ( 14, 49) ( 15, 40) ( 16, 22) ( 17, 30) ( 18, 41) ( 19, 2) ( 20, 37) ( 21, 2) ( 22, 9) ( 23, 33) ( 24, 22) ( 25, 2) ( 26, 30) ( 27, 43) ( 28, 18) ( 29, 24) ( 30, 22) ( 31, 27) ( 32, 38) ( 33, 13) ( 34, 4) ( 35, 28) ( 36, 44) ( 37, 39) ( 38, 17) ( 39, 24) ( 40, 37) ( 41, 11) ( 42, 7) ( 43, 23) ( 44, 42) ( 45, 38) ( 46, 49) ( 47, 36) ( 48, 40) ( 49, 37) ( 50, 24) ( 51, 22) ( 52, 28) ( 53, 17) ( 54, 9) ( 55, 11) ( 56, 13) ( 57, 28) ( 58, 40) ( 59, 43) ( 60, 32) ( 61, 30) ( 62, 43) ( 63, 30) ( 64, 50) ( 65, 9) ( 66, 11) ( 67, 2) ( 68, 40) ( 69, 31) ( 70, 22) ( 72, 10) ( 73, 48) ( 74, 25) ( 75, 13) ( 76, 37) ( 77, 39) ( 78, 45) ( 79, 18) ( 80, 42) ( 81, 7) ( 82, 41) ( 83, 42) ( 84, 36) ( 85, 49) ( 86, 48) ( 87, 44) ( 88, 13) ( 89, 2) ( 90, 9) ( 91, 10) ( 92, 34) ( 93, 28) ( 94, 4) ( 95, 44) ( 96, 11) ( 97, 30) ( 98, 6) ( 99, 12) 
Vertex 72: ( 0, 42) ( 1, 49) ( 2, 13) ( 3, 15) ( 4, 45) ( 5, 12) ( 6, 29) ( 7, 9) ( 8, 22) ( 9, 13) ( 10, 14) ( 11, 47) ( 12, 18) ( 13, 37) ( 14, 31) ( 15, 10) ( 16, 40) ( 17, 44) ( 18, 4) ( 19, 34) ( 20, 16) ( 21, 13) ( 22, 43) ( 23, 47) ( 24, 36) ( 25, 5) ( 26, 29) ( 27, 21) ( 28, 41) ( 29, 30) ( 30, 24) ( 31, 50) ( 32, 15) ( 33, 44) ( 34, 14) ( 35, 32) ( 36, 44) ( 37, 43) ( 38, 20) ( 39, 35) ( 40, 44) ( 41, 23) ( 42, 9) ( 43, 36) ( 44, 12) ( 45, 43) ( 46, 28) ( 47, 14) ( 48, 38) ( 49, 21) ( 50, 39) ( 51, 12) ( 52, 44) ( 53, 25) ( 54, 27) ( 55, 7) ( 56, 15) ( 57, 6) ( 58, 8) ( 59, 47) ( 60, 14) ( 61, 23) ( 62, 22) ( 63, 33) ( 64, 27) ( 65, 17) ( 66, 48) ( 67, 10) ( 68, 13) ( 69, 11) ( 70, 7) ( 71, 10) ( 73, 48) ( 74, 37) ( 75, 22) ( 76, 24) ( 77, 25) ( 78, 4) ( 79, 48) ( 80, 14) ( 81, 4) ( 82, 24) ( 83, 46) ( 84, 26) ( 85, 34) ( 86, 4) ( 87, 4) ( 88, 4) ( 89, 25) ( 90, 35) ( 91, 17) ( 92, 23) ( 93, 5) ( 94, 2) ( 95, 17) ( 96, 35) ( 97, 7) ( 98, 16) ( 99, 8) 
Vertex 73: ( 0, 12) ( 1, 36) ( 2, 37) ( 3, 3) ( 4, 34) ( 5, 7) ( 6, 50) ( 7, 1) ( 8, 18) ( 9, 15) ( 10, 47) ( 11, 36) ( 12, 22) ( 13, 14) ( 14, 28) ( 15, 1) ( 16, 3) ( 17, 23) ( 18, 6) ( 19, 44) ( 20, 46) ( 21, 44) ( 22, 32) ( 23, 7) ( 24, 45) ( 25, 12) ( 26, 12) ( 27, 22) ( 28, 15) ( 29, 49) ( 30, 10) ( 31, 16) ( 32, 29) ( 33, 32) ( 34, 13) ( 35, 26) ( 36, 36) ( 37, 2) ( 38, 2) ( 39, 33) ( 40, 18) ( 41, 40) ( 42, 16) ( 43, 20) ( 44, 34) ( 45, 48) ( 46, 29) ( 47, 29) ( 48, 37) ( 49, 46) ( 50, 39) ( 51, 26) ( 52, 3) ( 53, 32) ( 54, 45) ( 55, 46) ( 56, 2) ( 57, 50) ( 58, 45) ( 59, 25) ( 60, 42) ( 61, 10) ( 62, 10) ( 63, 19) ( 64, 49) ( 65, 50) ( 66, 39) ( 67, 9) ( 68, 34) ( 69, 41) ( 70, 17) ( 71, 48) ( 72, 48) ( 74, 11) ( 75, 20) ( 76, 48) ( 77, 49) ( 78, 46) ( 79, 46) ( 80, 5) ( 81, 17) ( 82, 42) ( 83, 26) ( 84, 2) ( 85, 41) ( 86, 9) ( 87, 7) ( 88, 18) ( 89, 32) ( 90, 27) ( 91, 19) ( 92, 43) ( 93, 22) ( 94, 41) ( 95, 27) ( 96, 30) ( 97, 42) ( 98, 13) ( 99, 21) 
Vertex 74: ( 0, 47) ( 1, 15) ( 2, 34) ( 3, 13) ( 4, 17) ( 5, 25) ( 6, 33) ( 7, 26) ( 8, 6) ( 9, 38) ( 10, 45) ( 11, 12) ( 12, 46) ( 13, 38) ( 14, 32) ( 15, 21) ( 16, 48) ( 17, 19) ( 18, 45) ( 19, 43) ( 20, 13) ( 21, 8) ( 22, 6) ( 23, 25) ( 24, 20) ( 25, 38) ( 26, 35) ( 27, 19) ( 28, 6) ( 29, 49) ( 30, 36) ( 31, 46) ( 32, 22) ( 33, 33) ( 34, 22) ( 35, 23) ( 36, 40) ( 37, 15) ( 38, 48) ( 39, 49) ( 40, 4) ( 41, 3) ( 42, 17) ( 43, 44) ( 44, 50) ( 45, 39) ( 46, 14) ( 47, 44) ( 48, 15) ( 49, 15) ( 50, 1) ( 51, 50) ( 52, 18) ( 53, 36) ( 54, 29) ( 55, 14) ( 56, 3) ( 57, 9) ( 58, 21) ( 59, 15) ( 60, 41) ( 61, 35) ( 62, 13) ( 63, 50) ( 64, 44) ( 65, 2) ( 66, 11) ( 67, 13) ( 68, 16) ( 69, 32) ( 70, 10) ( 71, 25) ( 72, 37) ( 73, 11) ( 75, 48) ( 76, 29) ( 77, 26) ( 78, 3) ( 79, 10) ( 80, 22) ( 81, 27) ( 82, 42) ( 83, 35) ( 84, 49) ( 85, 8) ( 86, 31) ( 87, 43) ( 88, 3) ( 89, 22) ( 90, 7) ( 91, 22) ( 92, 34) ( 93, 11) ( 94, 39) ( 95, 19) ( 96, 5) ( 97, 36) ( 98, 35) ( 99, 44) 
